danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
0.62,0.993,6,,0,0.0663,5.8399999999999997e-05,0.79,0.6659999999999999,0.153,144.005,audio_features,491667,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.7090000000000001,0.902,1,,1,0.0466,2.05e-05,0.773,0.0988,0.0522,149.017,audio_features,427387,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.609,0.961,1,-4.723,1,0.0439,4.57e-05,0.853,0.8540000000000001,0.155,148.002,audio_features,477893,4,psytrance,,DARK PSYTRANCE,DARK PSYTRANCE 
0.4920000000000001,0.7090000000000001,2,-8.799,1,0.0607,0.23800000000000002,0.8420000000000001,0.1,0.0965,128.012,audio_features,398105,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.696,0.667,5,-9.746,0,0.0439,0.0059299999999999995,0.91,0.128,0.214,135.993,audio_features,370588,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
0.7070000000000001,0.862,6,,0,0.0638,0.0458,0.917,0.0679,0.0348,137.02200000000002,audio_features,420438,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.508,0.9620000000000001,1,-10.527999999999999,0,0.0418,7.290000000000001e-05,0.843,0.341,0.4920000000000001,148.00799999999995,audio_features,472267,4,psytrance,,Psytrance Can,Psytrance Can 
0.5720000000000001,0.9840000000000001,11,-4.852,0,0.0616,0.000131,0.623,0.302,0.537,144.984,audio_features,476307,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
0.574,0.997,11,,0,0.0762,0.000188,0.76,0.111,0.311,147.003,audio_features,447347,4,psytrance,,PsyTrance 2020 By GMR,PsyTrance 2020 By GMR 
0.7140000000000001,0.86,8,-8.414,1,0.0662,0.0018,0.8320000000000001,0.892,0.496,136.016,audio_features,446769,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.665,0.9279999999999999,11,-6.035,0,0.0646,0.00105,0.7559999999999999,0.534,0.16899999999999998,142.001,audio_features,351549,4,psytrance,,"Psytrance Intensifies (Goa, Psychedelic, Full on)","Psytrance Intensifies (Goa, Psychedelic, Full on) "
0.605,0.988,7,-5.556,1,0.0585,3.43e-05,0.696,0.16699999999999998,0.0719,145.998,audio_features,477181,3,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.76,0.9079999999999999,1,,1,0.0495,8.39e-05,0.845,0.094,0.23600000000000002,142.005,audio_features,478733,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
0.645,0.9420000000000001,8,-7.651,0,0.0628,0.00732,0.9109999999999999,0.4370000000000001,0.292,143.006,audio_features,425391,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.662,0.973,0,-6.1670000000000025,1,0.0416,9.35e-06,0.836,0.41200000000000003,0.355,148.007,audio_features,528649,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.621,0.948,7,-8.338,1,0.0536,0.00022400000000000002,0.838,0.539,0.586,147.023,audio_features,424206,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.556,0.966,1,,1,0.0422,6.39e-05,0.826,0.35100000000000003,0.14800000000000002,145.97899999999996,audio_features,427397,4,psytrance,,Psytrance 2020,Psytrance 2020 
0.733,0.9309999999999999,6,-7.1579999999999995,0,0.0643,0.00044699999999999997,0.8270000000000001,0.375,0.59,144.997,audio_features,469891,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.59,0.855,10,,0,0.0536,0.00021400000000000002,0.846,0.6829999999999999,0.0391,144.99200000000005,audio_features,452080,4,psytrance,,Psy Trance Full-on Morning,Psy Trance Full-on Morning 
0.612,0.905,5,,1,0.0539,0.000337,0.79,0.294,0.183,140.007,audio_features,435429,4,psytrance,,Psytrance Can,Psytrance Can 
0.625,0.953,1,-7.0829999999999975,1,0.0411,0.000266,0.843,0.745,0.5,143.011,audio_features,429650,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.6709999999999999,0.945,11,,0,0.0474,2.3e-05,0.8370000000000001,0.264,0.508,148.023,audio_features,449189,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.6829999999999999,0.976,7,,1,0.0503,4.07e-05,0.7979999999999999,0.332,0.426,143.99,audio_features,468333,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.637,0.81,0,-8.488,1,0.106,0.163,0.7340000000000001,0.12300000000000001,0.632,144.017,audio_features,479610,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
0.57,0.96,9,,1,0.0626,0.00325,0.721,0.166,0.192,141.967,audio_features,402676,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.635,0.91,8,-6.757999999999999,1,0.051,0.000721,0.87,0.0875,0.551,144.997,audio_features,540003,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
0.68,0.7559999999999999,11,,0,0.0798,0.011000000000000001,0.606,0.166,0.33899999999999997,138.004,audio_features,419130,4,psytrance,,Best Psytrance 2020,Best Psytrance 2020 
0.745,0.726,6,-7.816,0,0.044000000000000004,0.0706,0.868,0.0731,0.259,135.0,audio_features,560242,4,psytrance,,Best Psytrance 2020,Best Psytrance 2020 
0.614,0.925,2,-7.4620000000000015,0,0.0808,0.0037600000000000003,0.929,0.0708,0.4270000000000001,134.99,audio_features,576000,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.7020000000000001,0.9490000000000001,7,-5.475,1,0.0602,0.000268,0.815,0.135,0.0676,144.99200000000005,audio_features,390621,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
0.579,0.903,10,-7.346,0,0.0471,5.7499999999999995e-05,0.8809999999999999,0.0685,0.132,144.001,audio_features,493333,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.49,0.997,7,,1,0.0841,0.0002220000000000001,0.774,0.124,0.287,146.012,audio_features,476747,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.737,0.9670000000000001,11,-4.676,0,0.0634,0.0002,0.846,0.514,0.373,150.032,audio_features,440000,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.6890000000000001,0.867,11,-7.35,0,0.0814,0.00765,0.348,0.33799999999999997,0.369,138.023,audio_features,420870,4,psytrance,,Best of PsyTrance,Best of PsyTrance 
0.5710000000000001,0.978,7,-6.805,1,0.0662,1.4499999999999993e-05,0.778,0.29,0.583,150.0,audio_features,400035,4,psytrance,,Psytrance Can,Psytrance Can 
0.5770000000000001,0.89,7,-8.522,1,0.044000000000000004,0.000505,0.762,0.6459999999999999,0.37799999999999995,150.977,audio_features,392444,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
0.457,0.9390000000000001,0,-5.86,1,0.0513,0.000125,0.835,0.0911,0.0997,142.003,audio_features,413754,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.408,0.871,0,-5.272,0,0.0688,0.0199,0.867,0.12300000000000001,0.5479999999999999,137.987,audio_features,249239,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
0.541,0.9790000000000001,6,-4.534,1,0.0578,6.18e-05,0.731,0.155,0.145,145.014,audio_features,470069,4,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
0.596,0.741,10,,0,0.0373,0.000268,0.862,0.114,0.262,143.001,audio_features,465928,4,psytrance,,DARK PSYTRANCE,DARK PSYTRANCE 
0.653,0.988,11,-6.336,0,0.0658,1.5399999999999998e-05,0.763,0.145,0.31,147.997,audio_features,423243,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.649,0.8190000000000001,10,,0,0.0677,0.00646,0.7509999999999999,0.122,0.303,139.993,audio_features,442283,4,psytrance,,Psytrance Can,Psytrance Can 
0.759,0.8320000000000001,8,-7.138999999999999,1,0.0761,0.00281,0.8759999999999999,0.0584,0.0799,138.002,audio_features,441681,4,psytrance,,Psytrance Supernova,Psytrance Supernova 
0.652,0.943,7,-5.903,1,0.0532,7.36e-05,0.8109999999999999,0.10400000000000001,0.174,142.025,audio_features,534085,4,psytrance,,PsytranceL Full on Progressive (&Goa),PsytranceL Full on Progressive (&Goa) 
0.638,0.915,7,-6.912000000000001,1,0.0515,0.00103,0.847,0.652,0.19,145.997,audio_features,434051,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.7240000000000001,0.667,0,,1,0.0431,0.0608,0.626,0.102,0.38,137.997,audio_features,486957,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
0.546,0.991,11,-4.494,1,0.0504,0.000606,0.6729999999999999,0.674,0.318,142.007,audio_features,451267,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.5920000000000001,0.902,7,-5.336,1,0.0425,0.00021899999999999998,0.778,0.479,0.21,141.986,audio_features,476197,4,psytrance,,PsyTrance 2020/ Progressive PsyTrance Mix,PsyTrance 2020/ Progressive PsyTrance Mix 
0.5429999999999999,0.961,7,-7.231,1,0.0502,0.000627,0.7759999999999999,0.6920000000000001,0.12,143.036,audio_features,449790,4,psytrance,,Psytrance: Full on New Releases 2020,Psytrance: Full on New Releases 2020 
0.635,0.799,11,-9.179,0,0.0662,0.000463,0.64,0.13699999999999998,0.0769,140.029,audio_features,450866,4,psytrance,,Psy Trance Full-on Morning,Psy Trance Full-on Morning 
0.629,0.91,6,-5.135,0,0.0498,4.5799999999999995e-05,0.91,0.441,0.21899999999999997,136.991,audio_features,457117,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.736,0.9059999999999999,7,,1,0.0417,0.0006320000000000001,0.863,0.0931,0.0431,137.991,audio_features,584348,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
0.7929999999999999,0.6970000000000001,1,-9.692,1,0.0684,0.0036899999999999997,0.773,0.111,0.0369,134.0,audio_features,594627,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
0.63,0.941,1,-6.349,1,0.0756,0.008409999999999999,0.826,0.0991,0.136,145.007,audio_features,501653,4,psytrance,,Psy Trance Full-on Morning,Psy Trance Full-on Morning 
0.754,0.805,6,-6.625,0,0.0523,0.00023799999999999998,0.887,0.0947,0.0348,137.987,audio_features,347826,4,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
0.654,0.9790000000000001,5,,0,0.0461,0.0009720000000000001,0.887,0.0996,0.542,144.048,audio_features,489000,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
0.5539999999999999,0.914,11,-8.791,0,0.0449,9.17e-05,0.757,0.7,0.24100000000000002,149.012,audio_features,452507,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.527,0.96,4,,0,0.047,6.94e-05,0.682,0.644,0.0377,147.006,audio_features,404898,4,psytrance,,Psytrance 2020,Psytrance 2020 
0.74,0.877,6,,0,0.0535,0.0008320000000000001,0.789,0.589,0.0357,135.006,audio_features,469892,4,psytrance,,Psytrance Can,Psytrance Can 
0.51,0.9740000000000001,9,-6.2570000000000014,0,0.0671,0.0009480000000000001,0.8029999999999999,0.782,0.34299999999999997,145.032,audio_features,397241,4,psytrance,,"Psytrance Intensifies (Goa, Psychedelic, Full on)","Psytrance Intensifies (Goa, Psychedelic, Full on) "
0.636,0.981,1,-5.706,1,0.0444,0.000157,0.778,0.203,0.0472,144.00799999999995,audio_features,420000,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.748,0.687,2,-7.227,1,0.0341,0.0018100000000000002,0.892,0.0732,0.228,134.014,audio_features,459130,4,psytrance,,Best Psytrance 2020,Best Psytrance 2020 
0.705,0.809,6,,0,0.0566,0.000309,0.871,0.45799999999999996,0.498,139.974,audio_features,281253,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
0.578,0.971,7,,1,0.0441,0.000941,0.705,0.138,0.0704,143.02700000000004,audio_features,417483,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
0.63,0.9209999999999999,1,-4.5710000000000015,1,0.0641,0.017,0.248,0.299,0.131,140.003,audio_features,401189,4,psytrance,,Best of PsyTrance,Best of PsyTrance 
0.55,0.988,0,-6.086,1,0.0575,4.820000000000001e-05,0.85,0.188,0.179,144.999,audio_features,376552,3,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
0.667,0.95,0,-6.6960000000000015,1,0.0572,0.0009630000000000001,0.877,0.107,0.21,140.013,audio_features,481808,4,psytrance,,Psytrance Supernova,Psytrance Supernova 
0.631,0.97,5,-6.0329999999999995,0,0.0514,2.9600000000000005e-05,0.8029999999999999,0.27699999999999997,0.523,145.01,audio_features,417103,4,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
0.607,0.9570000000000001,6,-5.584,1,0.0564,1.47e-05,0.7879999999999999,0.37,0.39799999999999996,145.998,audio_features,410947,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.636,0.9640000000000001,11,,0,0.051,8.209999999999999e-05,0.78,0.38,0.121,144.005,audio_features,373333,4,psytrance,,Psytrance 2020,Psytrance 2020 
0.623,0.975,1,-5.109,1,0.0512,0.000192,0.8440000000000001,0.695,0.395,144.994,audio_features,435310,4,psytrance,,Psytrance 2020,Psytrance 2020 
0.685,0.948,11,-5.858,0,0.0614,5.3299999999999995e-05,0.8390000000000001,0.0763,0.21600000000000005,147.013,audio_features,403265,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.688,0.88,7,-7.242000000000001,1,0.0414,0.000436,0.816,0.0775,0.0388,137.995,audio_features,493913,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
0.667,0.961,10,-6.605,0,0.057,1.73e-05,0.861,0.885,0.713,144.994,audio_features,474229,4,psytrance,,Psytrance 2020,Psytrance 2020 
0.7,0.903,0,-5.774,1,0.10300000000000001,0.009000000000000001,0.831,0.0878,0.156,138.015,audio_features,443478,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
0.6990000000000001,0.981,7,-5.596,1,0.0669,0.000139,0.84,0.182,0.20199999999999999,147.982,audio_features,392890,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.647,0.8109999999999999,9,,1,0.0739,0.006659999999999999,0.736,0.0958,0.451,138.01,audio_features,441739,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.652,0.8590000000000001,4,-8.258,1,0.0636,0.00023799999999999998,0.765,0.239,0.03,137.0,audio_features,448467,4,psytrance,,Best Psytrance 2020,Best Psytrance 2020 
0.35600000000000004,0.8740000000000001,7,-5.8229999999999995,1,0.0559,0.0024100000000000002,0.764,0.0912,0.5329999999999999,141.977,audio_features,422535,4,psytrance,,Psytrance Can,Psytrance Can 
0.685,0.83,6,-5.3229999999999995,1,0.08,0.00252,0.0168,0.111,0.541,143.018,audio_features,375944,4,psytrance,,PsytranceL Full on Progressive (&Goa),PsytranceL Full on Progressive (&Goa) 
0.727,0.605,2,-6.529,1,0.0523,0.0149,0.738,0.114,0.102,137.034,audio_features,423942,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.687,0.9259999999999999,7,-6.35,1,0.0839,3.34e-05,0.725,0.0992,0.784,148.035,audio_features,473514,4,psytrance,,Psytrance Can,Psytrance Can 
0.5429999999999999,0.8859999999999999,10,-5.992000000000001,0,0.0416,0.000183,0.804,0.128,0.37799999999999995,145.018,audio_features,433750,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
0.64,0.9690000000000001,7,-6.422999999999999,1,0.0433,0.00011999999999999999,0.713,0.5760000000000001,0.387,147.013,audio_features,417959,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.6709999999999999,0.973,9,-7.1610000000000005,1,0.0577,0.000103,0.667,0.131,0.0362,145.988,audio_features,407678,3,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.63,0.9570000000000001,6,-6.002999999999999,1,0.049,5.550000000000003e-05,0.738,0.414,0.517,146.003,audio_features,465580,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.6459999999999999,0.95,1,-5.141,1,0.038,6.81e-06,0.835,0.821,0.0947,148.0,audio_features,469848,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.715,0.9309999999999999,1,-6.204,1,0.0533,0.000343,0.821,0.6940000000000001,0.31,140.00799999999998,audio_features,452571,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.48100000000000004,0.9540000000000001,10,-6.619,1,0.0468,0.000138,0.804,0.0956,0.149,150.013,audio_features,406400,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
0.7340000000000001,0.799,10,-7.903,1,0.0594,0.000676,0.875,0.126,0.423,134.994,audio_features,467880,4,psytrance,,"Psytrance Intensifies (Goa, Psychedelic, Full on)","Psytrance Intensifies (Goa, Psychedelic, Full on) "
0.76,0.8540000000000001,11,-9.041,0,0.0518,0.000103,0.8340000000000001,0.361,0.191,138.007,audio_features,462747,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.7440000000000001,0.608,9,-8.208,1,0.0489,0.0022199999999999998,0.491,0.6829999999999999,0.2,136.01,audio_features,526000,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
0.648,0.812,8,-5.6670000000000025,1,0.106,0.0101,0.755,0.1,0.0902,140.013,audio_features,360857,4,psytrance,,PsyTrance 2020 By GMR,PsyTrance 2020 By GMR 
0.7090000000000001,0.888,10,-7.934,0,0.0887,0.00418,0.7559999999999999,0.128,0.035,138.007,audio_features,504784,4,psytrance,,"Psytrance Intensifies (Goa, Psychedelic, Full on)","Psytrance Intensifies (Goa, Psychedelic, Full on) "
0.512,0.996,7,-5.166,1,0.0961,8.44e-05,0.705,0.155,0.0966,145.02,audio_features,466759,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.598,0.9009999999999999,6,-2.682,0,0.125,0.000808,0.107,0.107,0.0996,143.997,audio_features,404899,4,psytrance,,Psy Trance Full-on Morning,Psy Trance Full-on Morning 
0.6,0.96,5,-7.216,1,0.0429,0.0007769999999999999,0.8390000000000001,0.17,0.0357,138.011,audio_features,486957,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
0.643,0.9740000000000001,11,-5.7070000000000025,1,0.0495,2.8899999999999998e-05,0.855,0.09,0.185,144.982,audio_features,400552,4,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
0.461,0.878,11,-6.669,1,0.0605,0.000357,0.8420000000000001,0.483,0.0316,139.001,audio_features,446000,4,psytrance,,Psytrance Can,Psytrance Can 
0.47700000000000004,0.865,11,-10.047,0,0.0348,7.44e-05,0.873,0.466,0.439,150.012,audio_features,496693,4,psytrance,,Psytrance Can,Psytrance Can 
0.64,0.9740000000000001,7,-5.9879999999999995,1,0.0799,5.8899999999999995e-05,0.774,0.247,0.13,148.032,audio_features,369522,4,psytrance,,Psytrance 2020,Psytrance 2020 
0.759,0.862,9,-8.454,1,0.0717,0.0006450000000000001,0.8909999999999999,0.0724,0.0329,140.02100000000002,audio_features,390796,3,psytrance,,PsytranceL Full on Progressive (&Goa),PsytranceL Full on Progressive (&Goa) 
0.6,0.9520000000000001,9,-5.727,1,0.0726,0.0007830000000000001,0.595,0.604,0.266,140.007,audio_features,550919,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
0.6759999999999999,0.885,9,-8.482000000000001,0,0.1,0.0169,0.6940000000000001,0.0909,0.0954,145.02,audio_features,441966,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
0.493,0.9690000000000001,7,-4.771,0,0.0462,6.68e-05,0.851,0.223,0.10400000000000001,147.012,audio_features,472707,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.67,0.9620000000000001,7,-6.478,1,0.0792,0.000373,0.8079999999999999,0.674,0.0397,140.0,audio_features,541286,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.7759999999999999,0.8190000000000001,0,-7.2639999999999985,1,0.0696,0.033,0.294,0.317,0.31,137.999,audio_features,466522,4,psytrance,,Psytrance Can,Psytrance Can 
0.621,0.953,6,,0,0.0888,0.0027199999999999998,0.82,0.684,0.358,141.97899999999996,audio_features,452958,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
0.6859999999999999,0.922,0,-6.455,1,0.0493,0.000376,0.867,0.235,0.0837,140.0,audio_features,420529,4,psytrance,,Psytrance: Full on New Releases 2020,Psytrance: Full on New Releases 2020 
0.5589999999999999,0.9179999999999999,7,-7.3679999999999986,1,0.0407,8.41e-05,0.852,0.38299999999999995,0.14,144.02,audio_features,400312,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.833,0.633,1,-5.715,0,0.0852,0.0036899999999999997,0.706,0.0777,0.18899999999999997,136.02,audio_features,442336,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
0.496,0.991,8,-5.98,1,0.0832,0.000151,0.847,0.196,0.0621,139.97899999999998,audio_features,516058,3,psytrance,,Psytrance: Full on New Releases 2020,Psytrance: Full on New Releases 2020 
0.619,0.9279999999999999,6,-6.818,0,0.0482,0.00199,0.767,0.615,0.46799999999999997,140.007,audio_features,445714,4,psytrance,,Best of PsyTrance,Best of PsyTrance 
0.7340000000000001,0.9440000000000001,7,,1,0.0642,0.000175,0.85,0.139,0.151,147.024,audio_features,483267,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.569,0.966,5,-5.362,0,0.0369,1.34e-05,0.845,0.33799999999999997,0.541,147.006,audio_features,396597,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.5720000000000001,0.898,1,-6.178999999999999,1,0.0387,0.00038199999999999996,0.828,0.115,0.11900000000000001,143.011,audio_features,495405,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
0.664,0.9079999999999999,9,-7.657,0,0.0518,7.46e-05,0.8,0.405,0.335,144.987,audio_features,491586,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.619,0.9279999999999999,6,-6.818,0,0.0482,0.00199,0.767,0.615,0.46799999999999997,140.007,audio_features,445714,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
0.479,0.893,2,-8.448,1,0.036000000000000004,2.57e-05,0.872,0.483,0.3670000000000001,147.997,audio_features,525811,4,psytrance,,DARK PSYTRANCE,DARK PSYTRANCE 
0.546,0.85,1,-7.699,1,0.0384,0.0133,0.804,0.963,0.138,146.011,audio_features,527671,4,psytrance,,DARK PSYTRANCE,DARK PSYTRANCE 
0.6559999999999999,0.835,1,,0,0.0519,0.000775,0.883,0.10300000000000001,0.158,140.005,audio_features,435750,4,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
0.58,0.9440000000000001,7,-6.631,1,0.0414,9.05e-05,0.8029999999999999,0.9440000000000001,0.185,145.01,audio_features,436966,4,psytrance,,Psytrance 2020,Psytrance 2020 
0.629,0.655,11,,1,0.26899999999999996,0.268,0.81,0.147,0.11699999999999999,140.011,audio_features,240000,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.632,0.914,1,-5.882999999999999,1,0.0467,7.46e-06,0.82,0.14300000000000002,0.628,147.989,audio_features,470000,4,psytrance,,Psytrance 2020,Psytrance 2020 
0.638,0.872,9,-6.956,1,0.0592,0.000227,0.873,0.0885,0.152,140.004,audio_features,538286,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
0.579,0.9670000000000001,11,-5.882999999999999,0,0.0543,6.44e-06,0.802,0.271,0.326,150.014,audio_features,515733,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.6859999999999999,0.898,7,-6.785,1,0.0815,0.000127,0.593,0.248,0.0894,145.023,audio_features,452586,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.55,0.956,8,-6.182,1,0.0404,6.37e-05,0.8590000000000001,0.245,0.192,139.989,audio_features,480000,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
0.6829999999999999,0.951,0,-6.04,1,0.0329,0.00387,0.877,0.11199999999999999,0.0959,140.023,audio_features,384372,4,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
0.514,0.975,1,-4.237,1,0.0473,0.000276,0.7440000000000001,0.603,0.21899999999999997,145.009,audio_features,569378,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
0.748,0.924,7,-6.194,1,0.0614,1.4000000000000001e-05,0.828,0.382,0.473,146.974,audio_features,420408,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
0.754,0.825,4,-7.4910000000000005,0,0.0447,0.006490000000000001,0.851,0.212,0.175,139.002,audio_features,476547,4,psytrance,,Psytrance Supernova,Psytrance Supernova 
0.608,0.99,0,,1,0.0542,5.17e-05,0.8140000000000001,0.0833,0.335,144.988,audio_features,443586,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
0.581,0.935,11,-7.171,0,0.0465,0.00021600000000000002,0.7659999999999999,0.713,0.0387,141.975,audio_features,398835,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.6579999999999999,0.9109999999999999,5,,0,0.0678,0.0106,0.8420000000000001,0.10400000000000001,0.23399999999999999,145.009,audio_features,450207,4,psytrance,,Psy Trance Full-on Morning,Psy Trance Full-on Morning 
0.638,0.9590000000000001,6,-7.401,0,0.0572,0.0021100000000000003,0.897,0.122,0.0603,144.015,audio_features,433333,4,psytrance,,PsyTrance 2020 By GMR,PsyTrance 2020 By GMR 
0.614,0.914,0,-5.9079999999999995,1,0.0549,0.000664,0.8420000000000001,0.114,0.359,145.017,audio_features,398897,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.5870000000000001,0.818,10,-6.53,0,0.046,0.00677,0.885,0.87,0.23399999999999999,144.999,audio_features,443584,4,psytrance,,Psytrance 2020,Psytrance 2020 
